,Cor,Bias,MAE,MSE,RMSE
z,0.8940904505798715,0.03798399199394987,0.35455610550649747,0.20285696966531772,0.450396458317911
a,0.9436699027145518,-0.08319757740615862,0.18768331651702924,0.060359968626544934,0.24568265837568784
b,0.9885385295314948,0.1650753829609616,0.19074872173031235,0.05339599940372266,0.23107574386707633
p,0.9419659632189635,-0.017287568137768442,0.06478979762323485,0.008384168092557669,0.09156510302816062
