,Cor,Bias,MAE,MSE,RMSE
z,0.8927133070228914,0.09199991488867391,0.3711299112869042,0.21502799704180175,0.46371111377861296
a,-0.056863086780592334,0.004606120070980868,0.622133017079721,0.5493475320950595,0.7411798243982761
b,0.5934333667006308,0.1905534071656671,0.7016625480452184,0.8171103021531124,0.9039415369110507
