,Cor,Bias,MAE,MSE,RMSE
z,0.8895924051747869,0.031894203795478804,0.3572255936496756,0.20628990696387936,0.45419148711075524
a,0.929829537215603,-0.02305210367758132,0.15354053601462786,0.054623035243105224,0.2337157145831346
b,0.9910813884092924,0.10755759986552234,0.14495997778905628,0.03276749257862422,0.18101793441155
p,0.9408242282275218,-0.0053584693492252835,0.06235722258760081,0.007908589962184078,0.08893025335724665
