,Cor,Bias,MAE,MSE,RMSE
z,0.9549980084389544,0.0888501967540591,0.22504557245334042,0.08189581604490734,0.2861744503705866
a,0.8144069544383861,-0.0076290551122633905,0.28479519576444795,0.11292745551090028,0.3360468055359257
b,0.8385753620268166,0.3207687146806818,0.42473450332442136,0.4877247281606893,0.6983729148246582
