,Cor,Bias,MAE,MSE,RMSE
z,0.9693410355503058,-0.06941107922624744,0.21333872788101174,0.06850594173902737,0.2617363974288394
a,0.7982178837800861,0.08311349048395557,0.3092619002606236,0.14178135402118525,0.3765386487748439
b,0.872630687484378,-0.04122300369289973,0.294252645186926,0.19915576065163632,0.44626870902141047
p,0.948889213809135,4.086923456880514e-05,0.06424392890520003,0.007111446888339169,0.08432939516170604
