,Cor,Bias,MAE,MSE,RMSE
z,0.9385351849016138,0.01250225580798303,0.27744777590258607,0.12197311656918802,0.34924649829194854
a,0.9515012006862663,-0.023117991059807986,0.13364547385155465,0.02860924106140123,0.16914266481701543
b,0.9814194376918837,0.048357496855628186,0.16169539905474453,0.09555931273987407,0.3091266936708541
p,0.9592970037699202,-0.002710618747648029,0.05878655177265661,0.006973390913836236,0.08350683153991796
