,Cor,Bias,MAE,MSE,RMSE
z,0.955243170077389,0.028440803443512238,0.21979745794747504,0.07585243638071779,0.2754132102509206
a,0.08911560595873494,0.6927221463822714,0.7733038907392669,0.8319130311298483,0.9120926658678099
b,0.6005120818301722,0.6615625592725081,0.7240328410935457,1.1723780996174753,1.082764101555586
