,Cor,Bias,MAE,MSE,RMSE
z,0.9760868147040682,-0.0835068222735392,0.21154075825636554,0.07291321637921518,0.2700244736671385
a,-0.25650480078963117,0.27382300154432204,0.7366238682141308,0.6502043285953379,0.8063524840882789
b,0.30648600722746827,0.5228073423766784,0.9039832646107464,1.449824220735617,1.2040864673002587
