,Cor,Bias,MAE,MSE,RMSE
z,0.9723355628673591,-0.03979127635957522,0.19674324458534545,0.06129607899371575,0.2475804495385606
a,0.9237164941606331,0.027869946507294498,0.17335041688450717,0.042976009524553285,0.20730655928974676
b,0.9826496887225842,0.048946272444526234,0.13955752301076418,0.033587430798024884,0.18326873928203055
p,0.9740317901360654,-0.019429305797275392,0.04940516036906805,0.004489547856906389,0.06700408835963959
