,Cor,Bias,MAE,MSE,RMSE
z,0.9711403542082429,0.06561753361179194,0.18072651432985168,0.0519749648807359,0.22798018528094915
a,0.8681226324067391,-0.04994639758076407,0.23044108564320673,0.08886518662378652,0.29810264444279344
b,0.8519039478949506,-0.12968650341429885,0.42373968797179185,0.39347318030633105,0.62727440590728
