,Cor,Bias,MAE,MSE,RMSE
z,0.9705630750116284,-0.019331329131143514,0.19546996512618858,0.059374046233978815,0.24366790152578327
a,0.9716343500415684,6.479446856133183e-05,0.09477078441185698,0.014940673361710233,0.12223204719593889
b,0.9891440309019928,-0.08699162530264933,0.11809716418018922,0.02713959504402313,0.16474099381763826
p,0.98129359340972,0.01130065087591086,0.040497448161651184,0.0031410166843388594,0.05604477392530779
