,Cor,Bias,MAE,MSE,RMSE
z,0.9713014554317391,-0.025530446110479003,0.18921401941512095,0.05617061789323565,0.2370034132522898
a,0.8649018352646086,0.0719978438732982,0.23880508761088248,0.08229043109645176,0.28686308772034746
b,0.900575259235137,-0.0863771974816666,0.25259385420613584,0.1454306570086388,0.38135371639547294
p,0.9547533891254514,0.011795431281465058,0.0603794448368027,0.0064229354224638446,0.08014321819383001
