,Cor,Bias,MAE,MSE,RMSE
z,0.9299178757129631,0.04060596652788501,0.2983003912793824,0.14302702095544018,0.3781891338410454
a,0.7921351537481438,-0.37631202387404367,0.4901397495552896,0.34192735798436436,0.5847455497773064
b,0.8291383037877271,0.4067278006920475,0.4969139337416399,0.40306710182307215,0.6348756585529738
