,Cor,Bias,MAE,MSE,RMSE
z,0.9360179061160525,0.10008874894248161,0.28946536393858135,0.1356276702095219,0.3682766218612334
a,0.9549758368441944,-0.08138819413362744,0.13295482289516244,0.032848962450136625,0.18124282730672855
b,0.9790416229954629,0.1892280237853246,0.24601781563155328,0.10882609381855636,0.3298880019318016
p,0.960977028904598,-0.017732188501078505,0.05864472032702592,0.00728089705648184,0.08532817270094233
