,Cor,Bias,MAE,MSE,RMSE
z,0.9760165485312691,-0.035231768772410056,0.20215635709478808,0.06272744630336144,0.2504544795034847
a,0.3119367151023969,0.3602956210865532,0.5285902474931996,0.39364050261660904,0.6274077642304158
b,0.8392123495525459,0.38586515738081845,0.4736902308749062,0.47235005750960873,0.6872772784761684
