,Cor,Bias,MAE,MSE,RMSE
z,0.9628359054219989,-0.007885704375888924,0.21125646523009248,0.07079476213393687,0.2660728511778999
a,0.881261255217704,-0.050100624465903174,0.25273654609152424,0.08381839804901908,0.28951407228150255
b,0.9819444711673119,0.06168467725596398,0.14217505531504654,0.046577572564510415,0.21581837865323336
p,0.9658142764375578,-0.010128007208700517,0.05612569726651951,0.005589274075457903,0.07476144778866915
