,Cor,Bias,MAE,MSE,RMSE
z,0.9395588545835349,-0.25342275898343214,0.3691899533831841,0.1882085328577824,0.43383007371294857
a,0.16949133562066088,0.16189212748467913,0.5887390225063464,0.5086725727952992,0.7132128523766935
b,0.6172429447644033,0.22266776606082345,0.7721395105683668,1.0120768132475655,1.0060202847097892
