,Cor,Bias,MAE,MSE,RMSE
z,0.9382636005707385,0.03095717347727929,0.282896170445095,0.127829723430525,0.3575328284654781
a,0.9307453950402627,-0.08389946348447405,0.1826791927698024,0.047123954163787014,0.2170805246073148
b,0.9724146298338899,0.12451368121228784,0.19414650919354495,0.10943272537572395,0.33080617493590403
p,0.95733255434486,-0.007423665675939471,0.06469828244446779,0.007960150655641044,0.08921967639282853
