,Cor,Bias,MAE,MSE,RMSE
z,0.9726115456077432,0.06395125267503936,0.18978166921011944,0.05803710231566097,0.24090890875113144
a,0.9767445689874706,-0.007850729179700693,0.08431552246561655,0.012597407891500973,0.11223817484038563
b,0.9862698533729078,0.026466961538551464,0.11634591426369488,0.025703876627093333,0.16032428583060437
p,0.9830563348341589,0.00327113714183317,0.03794447866060322,0.0027936221744071397,0.05285472707721742
