,Cor,Bias,MAE,MSE,RMSE
z,0.9753657458903736,0.021288603856755593,0.2009711301324526,0.06236763542145693,0.2497351305312429
a,0.7882110468623836,-0.32987248841857364,0.4211082648496721,0.24455101681623617,0.49452099734615534
b,0.9267593316428531,0.32565280599903973,0.371657100276552,0.2665250890905131,0.5162606793960907
