,Cor,Bias,MAE,MSE,RMSE
z,0.9435079657035202,-0.19542857568150648,0.32980805164921834,0.14990362971474588,0.3871739011280924
a,0.6669631956872547,0.0335645312039553,0.33471676455586014,0.16195613386516727,0.4024377391164592
b,0.8178996420686752,0.03778035337368081,0.47100805645642363,0.36055015269705387,0.6004582855594999
