,Cor,Bias,MAE,MSE,RMSE
z,0.9635636012591675,-0.11288430007416272,0.23366961901597347,0.0826170520869182,0.2874318216323972
a,0.8128267839231139,0.08755788041450244,0.23417003316609858,0.0947232329826195,0.3077713972782713
b,0.9007182188898426,-0.1314846430738297,0.31535065630124676,0.1842474999961033,0.42924060851240914
p,0.9517982833617542,0.006115298812569403,0.05912278967700157,0.006123661183260275,0.07825382535863838
