,Cor,Bias,MAE,MSE,RMSE
z,0.9505212541348179,0.07312496677549771,0.23464202704080037,0.08373896325275415,0.28937685334655594
a,0.7775964686388032,-0.1270693106747278,0.3301917756130558,0.15520712921244814,0.3939633602410866
b,0.7003796428525262,0.479649471041471,0.5434230722022979,0.8285941532393803,0.9102714722759251
