3.199044218618974922e-01,3.779933903684897789e-01,2.147033619663158976e-01,1.706956027326448910e-01,5.872792476497911140e-01,2.574287705522357306e-01,2.449069469203284388e-01,5.820370297590566899e-01,6.476201110369917968e-01,3.871979339525554731e-01,4.427175010899808139e-01,8.382955943646470676e-01,6.041887015774338732e-01,3.541212150446081952e-01,5.281456046461979748e-01,4.570094910424664092e-01,6.196237125553180070e-01,5.117607536173321980e-01,9.402194340311755827e-01,1.029685395835520934e-01,3.855723202310988862e-01,5.785689008904907338e-01,5.054760891431269165e-01,8.541379670232350785e-01,2.688953810373264641e-01,2.436283360497248640e-01,3.713857409261169806e-01,6.611110981671488585e-01,5.600584166207166481e-01,3.566514730478298478e-01,4.206054909485019699e-01,4.348811056608294923e-01,4.887421543161530324e-01,1.964311227432526674e-01,7.991015180860487899e-01,5.640448055850422193e-01,3.389322507262478856e-01,4.132074081132540155e-01,3.236129992036228531e-01,1.168566417374454075e-01,4.040204234816845430e-01,5.659380545163917864e-01,5.344388490795269897e-01,9.225380271509655561e-01,5.778364382511478325e-01,9.438746595668456862e-01,6.350846298923931155e-01,4.966285955260044682e-01,2.069412454384251532e-01,1.725772353987425206e-02,4.639379556419348516e-01,4.633346287414609743e-01,4.177177586943604803e-02,1.544777569297699493e-01,4.198072038770790937e-01,6.247502637603403741e-01,4.795456916941402414e-01,8.041329710063744862e-01,3.559753402011529566e-01,6.721822027990971282e-01,7.231851220405129954e-01,5.751963779940358901e-01,9.671113175950707408e-01,9.025311212852910048e-01,4.040869203884800975e-01,7.902718215011411695e-01,7.951850720018109886e-01,4.791775082923335760e-01,4.664931476968194324e-01,4.886142265621737368e-01,1.959278197583995129e-01,4.830565005356572961e-01,5.505468840051760404e-01,1.004141986050977181e-01,5.275342303099710417e-01,5.180515840150139439e-01,3.570525318410611160e-01,3.017443279403766651e-02,6.037843910364290023e-01,6.343688243321394804e-01,9.781999869604907083e-01,6.889347625775104067e-01,4.660909942220458069e-01,9.438914553060744339e-01,7.955668303248664142e-01,3.529684126200852701e-01,6.975369607753375556e-01,3.231962260659331787e-01,4.355337413376845768e-01,4.574060977392477301e-01
5.307874686596351088e-01,4.584454011878677515e-01,4.702231103310021143e-01,5.984761814738775998e-01,8.356222973487239525e-01,6.426404534229459564e-01,7.708795564806216749e-01,9.276455164597846581e-01,9.058895668002812096e-01,4.972193104299074129e-01,6.393244653957703694e-01,9.429585872499960386e-01,9.364910094405541896e-01,7.571687942873316368e-01,6.171552920138956289e-01,7.419933826014436518e-01,9.104530432463725509e-01,6.127876731609696037e-01,9.879586775668186549e-01,5.306241797782670355e-01,6.174007621044318439e-01,6.913971977871953278e-01,6.558953594013426924e-01,9.674915193190648521e-01,5.850040986729020398e-01,6.261977584647027140e-01,6.059315074389622913e-01,9.569888004239601731e-01,6.950060583443099516e-01,7.002464131870809183e-01,7.662825889691973202e-01,5.022652381459281612e-01,8.993056704745471253e-01,6.679066717007777765e-01,9.765829799674082823e-01,6.432896151436742205e-01,4.818202117578860855e-01,7.375061152894981653e-01,5.108089722485978923e-01,3.926754871069068065e-01,4.813198690060489504e-01,6.369905677680022249e-01,6.731685081395714088e-01,9.885735272204705382e-01,7.145446848715287791e-01,9.917664510782154830e-01,8.014431200256769694e-01,6.963388432371614423e-01,4.767867269638030314e-01,1.193279639303391204e-01,8.120918247463018158e-01,6.072660158472945602e-01,1.723333588414293904e-01,3.546789547001019116e-01,5.046039230766048433e-01,8.808554154360576094e-01,8.491881719567311304e-01,9.696225766876276353e-01,8.641160680966084584e-01,7.731790048108897473e-01,8.971718530911246825e-01,7.077979540050061136e-01,9.973931236792153987e-01,9.836382298145947001e-01,7.923646194797205888e-01,9.571207859316175348e-01,9.300062557448006695e-01,5.580042695566564959e-01,5.315208834141097460e-01,5.625590057432765523e-01,5.860963574961218781e-01,9.100216956246934830e-01,7.218306310974054174e-01,5.314309268480321702e-01,7.514286921568201771e-01,7.078813544707867056e-01,8.063735270333249883e-01,2.107194329083302287e-01,8.316512040790834392e-01,8.807094689247573216e-01,9.978859103970273425e-01,8.773181636424689511e-01,8.009303932131425219e-01,9.926771720884187689e-01,9.707060034156199668e-01,5.736552927764906329e-01,9.085587758260035285e-01,7.474193408394452787e-01,7.943744759477615602e-01,7.324952099831522068e-01
2.778639871655476656e-01,3.603257767978106374e-01,1.727364798141618196e-01,1.156889909171935071e-01,5.153114652326431511e-01,1.921331786262456265e-01,1.595694430370764860e-01,4.558604900838389984e-01,5.571383406384191606e-01,3.631650953496834422e-01,3.979878834543312816e-01,7.990149142915987657e-01,4.759643835738534001e-01,2.691658615924215625e-01,5.072990478304882922e-01,3.884916837124889333e-01,5.171853794282037509e-01,4.881879576845293833e-01,9.150804552762397126e-01,6.367009701200557203e-02,3.357783923320323827e-01,5.510197546835771121e-01,4.698518980808770729e-01,8.014336299885810311e-01,2.128566472784582941e-01,1.808915067282188538e-01,3.218612419362949506e-01,5.277386670946940805e-01,5.270042277314900270e-01,2.851232307972970115e-01,3.395233531844121244e-01,4.197004597305906692e-01,3.643459542650941962e-01,1.311110127858303998e-01,6.990494145401542347e-01,5.452704860938775155e-01,3.091008709658462084e-01,3.390619079481630993e-01,2.858000462780947437e-01,8.427019663335043320e-02,3.868399836325926433e-01,5.491668812362542340e-01,5.010398634978497912e-01,8.832341171307386274e-01,5.438160531762645800e-01,9.146450039226037276e-01,5.894095228228727334e-01,4.485455265217885290e-01,1.638684974348184609e-01,1.088085695034838978e-02,3.745796221694095984e-01,4.303744430592318926e-01,2.957498456087581315e-02,1.243336253740458530e-01,4.008686319046435020e-01,5.420268874378971757e-01,3.784313086014804983e-01,7.196782172200077987e-01,2.401152210876270066e-01,6.460503024662290761e-01,6.646938242576858613e-01,5.423842974279224904e-01,9.423426414777149596e-01,8.578401134705697650e-01,3.134692142913501622e-01,7.149080833120481371e-01,7.455159867977595445e-01,4.611371164141027101e-01,4.516875899506134773e-01,4.716402876531283761e-01,1.400621745280384300e-01,3.513773918205764790e-01,5.077603588848923488e-01,6.160899520146112529e-02,4.705980785632254970e-01,4.715715058378158187e-01,2.593435640838906986e-01,1.866680430484940825e-02,5.379359800597557362e-01,5.546581635328033943e-01,9.632131614368176775e-01,6.287442964179309479e-01,3.809288006209763933e-01,9.125410775595506063e-01,7.044401922660994408e-01,3.073209645830928261e-01,6.227556091547292727e-01,2.392757992475317008e-01,3.479562414894833977e-01,3.916294235144779368e-01
6.132902998545530782e-01,4.902560197518069929e-01,5.827637533424122607e-01,7.615842285850282778e-01,8.924719707951732639e-01,7.721803581058014343e-01,8.922499700794312982e-01,9.678847389636927590e-01,9.479441858680257571e-01,5.402521726676546843e-01,7.071199640759063820e-01,9.627351052263938280e-01,9.724597157031900085e-01,8.589324950765268030e-01,6.497501559968086315e-01,8.219245069202294474e-01,9.536569003768737840e-01,6.496883345482494798e-01,9.935888892383427651e-01,7.317078086415212956e-01,6.989231595506077976e-01,7.301185763285322761e-01,7.078528049925232324e-01,9.823490145519788719e-01,7.027968522519076888e-01,7.596506152748423446e-01,6.896572603512770572e-01,9.826982083940605239e-01,7.403515318300893933e-01,8.025452026100260428e-01,8.542009837406543404e-01,5.283221085273503981e-01,9.547773508219989935e-01,8.190830947515346239e-01,9.903905217612192224e-01,6.720619282367273906e-01,5.390331146093041426e-01,8.271868757904642377e-01,5.850968444087766285e-01,5.435724569420324892e-01,5.115315163294965606e-01,6.629988419507852893e-01,7.206368154307071228e-01,9.946421112734922243e-01,7.595072070714556922e-01,9.961249543437818987e-01,8.480298325869246590e-01,7.603592953447186886e-01,5.959358172593918201e-01,2.293271052218696371e-01,8.892228460514908228e-01,6.593067427889537369e-01,2.754518197040382033e-01,4.564878877903248977e-01,5.374508465403465829e-01,9.292046826669289050e-01,9.187266087110221857e-01,9.859755415542651447e-01,9.421557480541274954e-01,8.056587624512610013e-01,9.327969299085497878e-01,7.518772762534250420e-01,9.990276964158318895e-01,9.919702330836451809e-01,8.812615955236027254e-01,9.779139970356985900e-01,9.552327232164321558e-01,5.878022262736704029e-01,5.563939787642483426e-01,5.904786658807819055e-01,7.360231402734187522e-01,9.619804229904247439e-01,7.760135187192795936e-01,7.346915576290222738e-01,8.160365382031126158e-01,7.681844648360571792e-01,9.004599287042175382e-01,3.791890767764790060e-01,8.859677295476714454e-01,9.280244147066900595e-01,9.991445602537918358e-01,9.182320680667878099e-01,8.787249055755641525e-01,9.967075216868876986e-01,9.869428888044238235e-01,6.557410824226413970e-01,9.457566578897846910e-01,8.565802110508091705e-01,8.777919811250223248e-01,8.116718692056137385e-01
2.592164624517532823e-01,3.520998805667915343e-01,1.552782101189555397e-01,9.550861897242200749e-02,4.808775807046330453e-01,1.659842864889692349e-01,1.284667394177932132e-01,3.971736536096340808e-01,5.125880272539294902e-01,3.520289077456729143e-01,3.773740605833864059e-01,7.781045244871540589e-01,4.154071961167980498e-01,2.338026075326793407e-01,4.974303771640038452e-01,3.574086903565494855e-01,4.676942195253174228e-01,4.770555931251028725e-01,9.001188769990569050e-01,5.041281020078561270e-02,3.133775986607713615e-01,5.378750753438782395e-01,4.530945760125760780e-01,7.719474805014486796e-01,1.895108590333190179e-01,1.559400106019530885e-01,2.996963888086943140e-01,4.619877421514913540e-01,5.112766741335632581e-01,2.544819329654679496e-01,3.039449091608139031e-01,4.125744333477494030e-01,3.103739097871699992e-01,1.072409219657974450e-01,6.430146410883114116e-01,5.363464020880375216e-01,2.955146898253323551e-01,3.063527659789706536e-01,2.688764640126919958e-01,7.193246796101947227e-02,3.788119977557183327e-01,5.411967057777964385e-01,4.852287082275678065e-01,8.592196952728319292e-01,5.275689540429124857e-01,8.964743473296113985e-01,5.672124372092400835e-01,4.260901697802959576e-01,1.461586187824540917e-01,8.741189252199688120e-03,3.347783625177208067e-01,4.149865456992379853e-01,2.508636753312647183e-02,1.119272258769579004e-01,3.920136762244150752e-01,5.017935089722829201e-01,3.335663875779231180e-01,6.728104186505812212e-01,1.952263960139277998e-01,6.333737338678008255e-01,6.350133538165855240e-01,5.267250758923327503e-01,9.252686375623068171e-01,8.313223555050462954e-01,2.746974341785583529e-01,6.741080966452611678e-01,7.194421042086427409e-01,4.526407916726917779e-01,4.447161896713454632e-01,4.636360951807818598e-01,1.186564455883688390e-01,2.951017501657277609e-01,4.874543300747944397e-01,4.860214232986413002e-02,4.438556335447753631e-01,4.497192892255564289e-01,2.196991198395599476e-01,1.485016153678316540e-02,5.061894354123894768e-01,5.156930109037822785e-01,9.530450955085366660e-01,5.986847169794830004e-01,3.427729707110527824e-01,8.927598289037356194e-01,6.540179112027586505e-01,2.869235089414955420e-01,5.849679144087506222e-01,2.052097312349375480e-01,3.095223317726404355e-01,3.617074783237267943e-01
1.940555174812256256e-01,3.205969723978918662e-01,1.001614408774929854e-01,4.345634979719466273e-02,3.500204207615095209e-01,8.983472512321806491e-02,5.160697400000052032e-02,2.037605054746804978e-01,3.418552656418227254e-01,3.098169301932731656e-01,3.009856841181674514e-01,6.814930179255653808e-01,2.128490118671518549e-01,1.270342958453099802e-01,4.586743931753586301e-01,2.478563213737718651e-01,2.870994091003769011e-01,4.335570467056077959e-01,8.168044807300879340e-01,1.964314652878237227e-02,2.338437118471114184e-01,4.857918870748788587e-01,3.884958163278767751e-01,6.287258460727453979e-01,1.165449147739263253e-01,8.384932627093816260e-02,2.216244714264302695e-01,2.333893290372157370e-01,4.494439397401067682e-01,1.560900039570325970e-01,1.868089490540915387e-01,3.849025848540528760e-01,1.480083198865639049e-01,4.666220009795045420e-02,3.982895159321392931e-01,5.010441478801832549e-01,2.455754410508350360e-01,1.967524071920137563e-01,2.086950667328237863e-01,3.793474714479952437e-02,3.478841212309654596e-01,5.096552737832098501e-01,4.235701635225067041e-01,7.239346052644817231e-01,4.633720925879304953e-01,7.891661336010399319e-01,4.780423975055894115e-01,3.413875144866447275e-01,9.130625054924002004e-02,3.679201768604460892e-03,2.023399171160860377e-01,3.562571372985897100e-01,1.304576294322677861e-02,7.307458921394344165e-02,3.578883985214036945e-01,3.479844666547245446e-01,1.879764311667858345e-01,4.618845126120619815e-01,7.892558170205540846e-02,5.818054401475156734e-01,5.100184450146638682e-01,4.648645646570029877e-01,8.058302780796038345e-01,6.895739198940492587e-01,1.535627600680354310e-01,4.922439706401899318e-01,6.029030734701870120e-01,4.195073790416102844e-01,4.175088292281596836e-01,4.323472399396341981e-01,5.981084526381474226e-02,1.317759684243151874e-01,4.085444810662177684e-01,1.867050348916067179e-02,3.430283962803234998e-01,3.663066355208486335e-01,1.066208914443515648e-01,5.996947244866913072e-03,3.831330287831583026e-01,3.649069285602869472e-01,8.816342208461410701e-01,4.751842175287537828e-01,2.138488333806178865e-01,7.738729155370428492e-01,4.315134635131627205e-01,2.150131067605695057e-01,4.306975163129994066e-01,1.061121110219303276e-01,1.841374814763640788e-01,2.554335581672346200e-01
3.596562413824225812e-01,3.938683551553518458e-01,2.575371450661388950e-01,2.349508594873984113e-01,6.479571049085294243e-01,3.259282913547593696e-01,3.422736595262692583e-01,6.856392989236280711e-01,7.197573834219678224e-01,4.088879876610185260e-01,4.830233912740111712e-01,8.676083669999364867e-01,7.070988937031918997e-01,4.379054087560091957e-01,5.464727429291005301e-01,5.189791379843459174e-01,7.022551999848717363e-01,5.325338599554583219e-01,9.564488101632981909e-01,1.541548688923441157e-01,4.316625012746446166e-01,6.024984277074452166e-01,5.368952859960886004e-01,8.905153631122714186e-01,3.254838312791981658e-01,3.101014702407701717e-01,4.175218214802090544e-01,7.613692097968277617e-01,5.888160928085793833e-01,4.257498135018580321e-01,4.961095142370163802e-01,4.483877914512052754e-01,6.002698447444274610e-01,2.723348940907385773e-01,8.647864647072073252e-01,5.804717071642108150e-01,3.663890777669180365e-01,4.822452506302364883e-01,3.590525670077446829e-01,1.542171671687515289e-01,4.193891598820182476e-01,5.806225936599138659e-01,5.636828818448881284e-01,9.467542990273229986e-01,6.072825849918015439e-01,9.615922934931124821e-01,6.735128805223313808e-01,5.391634618954912472e-01,2.514835249551303220e-01,2.585336463085531611e-02,5.450091634537362895e-01,4.927145427915091136e-01,5.642150139619252214e-02,1.858345249330223270e-01,4.367291910994336446e-01,6.923362602800354759e-01,5.705211832796627247e-01,8.613837655170594187e-01,4.752288167948027775e-01,6.944059926618136869e-01,7.692417382164610240e-01,6.036357298444711139e-01,9.801550134391664448e-01,9.311021801261518682e-01,4.901814010703686719e-01,8.437123190176274434e-01,8.327337436176662777e-01,4.951527108278840905e-01,4.796155142715877728e-01,5.036241471851640172e-01,2.580226227623003687e-01,6.019422633756152941e-01,5.877326628741939007e-01,1.513520914626673153e-01,5.772633696615669940e-01,5.588579362241055115e-01,4.548804701131319295e-01,4.583969827849155437e-02,6.590274216394811369e-01,6.992423417280854148e-01,9.863383950319372095e-01,7.373117755281284325e-01,5.431354252205078392e-01,9.624736138601559521e-01,8.571352837182460993e-01,3.956669610294745731e-01,7.559848456475239953e-01,4.084273936881738787e-01,5.165567369798514941e-01,5.168230425035800213e-01
3.768927099630068334e-01,4.005699838257198997e-01,2.770033363551288597e-01,2.663178270437911443e-01,6.720757474786829277e-01,3.571740174998221384e-01,3.880182037541375917e-01,7.245737315234171971e-01,7.470764485270813271e-01,4.180615069514337923e-01,4.999593718278256826e-01,8.784568389913653963e-01,7.451381908460215087e-01,4.742994847868959862e-01,5.540954925343652970e-01,5.448067688244452311e-01,7.335463766463211632e-01,5.411836509558194397e-01,9.619028906569845327e-01,1.810521308619722769e-01,4.513252437398068140e-01,6.123596442681804586e-01,5.499501390476241314e-01,9.032000785044282942e-01,3.508672235650007187e-01,3.406460698006580357e-01,4.372856155711242199e-01,7.966905042873210219e-01,6.006651397876209275e-01,4.556782396265709467e-01,5.279088368480604476e-01,4.540546612044984998e-01,6.445754419397855539e-01,3.089888802823861358e-01,8.863567808626872102e-01,5.872845141427028848e-01,3.781351326619716291e-01,5.114474363033633120e-01,3.743556166048824796e-01,1.725104349365779721e-01,4.258586282496834019e-01,5.867172614388068697e-01,5.757827511193094328e-01,9.545907919776003281e-01,6.193706160015090001e-01,9.672826451002420889e-01,6.889365233145343659e-01,5.568021426858865697e-01,2.718772787782014477e-01,3.057308812306662460e-02,5.784270735776637640e-01,5.050160437233878197e-01,6.387683514209027691e-02,2.003182637014603307e-01,4.438453938120077158e-01,7.184828400172834639e-01,6.075022879445005630e-01,8.807980132596447964e-01,5.267506099344452242e-01,7.034370291853251356e-01,7.868194747824046598e-01,6.153246999004833295e-01,9.839587170036425690e-01,9.405709001983394435e-01,5.266271130948351198e-01,8.625142757609215449e-01,8.467086299234071189e-01,5.018319206652170905e-01,4.851073962030902909e-01,5.098948741756307301e-01,2.874762584784936736e-01,6.490070180677458556e-01,6.030017524410492546e-01,1.782487601217006556e-01,5.976426087082924443e-01,5.757055191074792466e-01,4.972902168177683602e-01,5.446599712189652276e-02,6.809791871779369288e-01,7.243168035416993611e-01,9.887727134169926879e-01,7.560268622985238940e-01,5.749299695014171707e-01,9.683441298491862748e-01,8.778853241718928002e-01,4.140325596202986125e-01,7.780126771382989137e-01,4.460981222075050545e-01,5.503955739773618294e-01,5.416031220587078643e-01
3.638594875634181824e-01,3.955112467985532620e-01,2.622359116769094056e-01,2.424138840890960322e-01,6.539588331597209203e-01,3.334756038184533700e-01,3.532808251644865560e-01,6.954798557869076303e-01,7.266338178414933902e-01,4.111361625351411253e-01,4.871821746503272044e-01,8.703473783280218923e-01,7.167479494345437852e-01,4.468003572302549631e-01,5.483476908196990296e-01,5.253393379724605738e-01,7.101371739510874415e-01,5.346609899564024326e-01,9.578541553941795073e-01,1.604442465719189692e-01,4.364758442843229558e-01,6.049292329897462128e-01,5.401080435954483949e-01,8.937607079646313624e-01,3.316328493470980798e-01,3.174666215850741047e-01,4.223555136882786720e-01,7.704223851228021447e-01,5.917373420281412111e-01,4.330611301050357187e-01,5.039290918035574940e-01,4.497788667076070279e-01,6.113398027770112764e-01,2.810847972695800223e-01,8.703862268930112611e-01,5.821484549173105982e-01,3.692608226125905224e-01,4.894161985079557020e-01,3.627871592914654886e-01,1.585590832273238715e-01,4.209761282047845277e-01,5.821223122787336779e-01,5.666632357803562670e-01,9.487904131517294060e-01,6.102652577631351161e-01,9.630727086197391484e-01,6.773388383379470579e-01,5.435078333438294607e-01,2.563985249254449039e-01,2.694267002891899410e-02,5.532690320214787016e-01,4.957365798936049783e-01,5.817359653699455402e-02,1.893163853910448946e-01,4.384752315070894468e-01,6.988845947602896347e-01,5.796970850164017142e-01,8.663862868249003757e-01,4.878802407856980827e-01,6.966390287972694662e-01,7.736524936070748870e-01,6.065190759455867386e-01,9.811643563959551173e-01,9.335504732854511545e-01,4.991407711529922131e-01,8.485173488943017484e-01,8.362587919519849367e-01,4.967936169274568825e-01,4.809643762834395764e-01,5.051649457744981087e-01,2.650735264234020949e-01,6.137196120590672210e-01,5.915009265978647957e-01,1.576343543114444579e-01,5.822974915698954090e-01,5.630112435283866068e-01,4.652630718987435521e-01,4.783013321527256750e-02,6.644887650800601619e-01,7.055224377267458324e-01,9.869808505543341548e-01,7.419942715445266845e-01,5.509897446427518553e-01,9.640062421568444950e-01,8.624905412776912028e-01,4.001540280094612601e-01,7.615310041213163572e-01,4.176009341846592116e-01,5.248965419260107623e-01,5.229235072266147366e-01
3.589480355041486104e-01,3.935909583562837710e-01,2.567485538669108669e-01,2.337055298991060071e-01,6.469381775129965373e-01,3.246616039527149278e-01,3.404298247460850191e-01,6.839594114447268280e-01,7.185849543522314642e-01,4.085084415201323815e-01,4.823208141166828722e-01,8.671406868142013113e-01,7.054494005225028230e-01,4.364060246122077324e-01,5.461557633838394210e-01,5.179036621125275852e-01,7.009110882921674168e-01,5.321742768706957394e-01,9.562069438549092304e-01,1.531121660861890776e-01,4.308503411841315689e-01,6.020871418438538125e-01,5.363520513837251036e-01,8.899584179843230691e-01,3.244505462974268672e-01,3.088661548202006890e-01,4.167065112818430506e-01,7.598153384779765540e-01,5.883218053075901510e-01,4.245173826575166509e-01,4.947881656493229308e-01,4.481527925192595463e-01,5.983886316616552348e-01,2.708731943275024534e-01,8.638202454611484393e-01,5.801881685020040536e-01,3.659047109200911918e-01,4.810340719090944739e-01,3.584231271594262025e-01,1.534931044495034258e-01,4.191211414828378556e-01,5.803690079465061435e-01,5.631787704977326836e-01,9.464027528959316760e-01,6.067777443247733826e-01,9.613365524484850377e-01,6.728640253192835763e-01,5.384286993731650650e-01,2.506591462102861212e-01,2.567356641420677141e-02,5.436107500496121236e-01,4.922038947042727264e-01,5.613035782178062150e-02,1.852510313168961864e-01,4.364342810158129415e-01,6.912218674264802853e-01,5.689655662899697486e-01,8.605230298054314941e-01,4.730935425972938035e-01,6.940277234559625308e-01,7.684904504111919055e-01,6.031477544562002802e-01,9.799792868200078999e-01,9.306802774724159955e-01,4.886678207933736751e-01,8.428881595182645681e-01,8.321320910792482373e-01,4.948754231394302261e-01,4.793875986355206620e-01,5.033637597371343197e-01,2.568432474991656500e-01,5.999398843862543407e-01,5.870948334381983491e-01,1.503110055775415954e-01,5.764110349397684185e-01,5.581552373528522182e-01,4.531295310917857755e-01,4.551121659969493971e-02,6.581002746831583483e-01,6.981735557818702365e-01,9.862267798841443112e-01,7.365150985589277166e-01,5.418058922344193284e-01,9.622084931998291513e-01,8.562133196089757314e-01,3.949104007386621262e-01,7.550390201240816390e-01,4.068832516613927752e-01,5.151463527079097604e-01,5.157915784026254613e-01
