,Cor,Bias,MAE,MSE,RMSE
z,0.8951794497406625,0.054668059481666545,0.35716726042507924,0.20490055603234106,0.4526594260946535
a,0.9494038294192698,-0.0798943816216693,0.1714465182053802,0.05450456906907962,0.23346213626427653
b,0.9910122041146171,0.12011121772043541,0.14551426432689094,0.035707273242087896,0.1889636823362836
p,0.9434515867246063,-0.0064948818540656195,0.062475066220051084,0.007955205646917585,0.08919195954186446
