,Cor,Bias,MAE,MSE,RMSE
z,0.8943119933439967,0.11865460896902666,0.3697478689631594,0.22141346875707385,0.4705459262995206
a,-0.14477687607577006,0.44036192779110556,0.6690510483937074,0.7544111371198579,0.8685684412410215
b,0.4813751454108411,0.2769269043388573,0.870070231433093,1.3472818118719943,1.1607246925399641
