,Cor,Bias,MAE,MSE,RMSE
z,0.9251191974105143,0.015357403238242674,0.310147503518706,0.1514161715756181,0.3891223092751405
a,0.8690095633376205,-0.29754561034432975,0.3961990148851177,0.20534046966270852,0.45314508676880577
b,0.9234848006874526,0.1186608481716871,0.3200116419689637,0.15642865839161235,0.39551062993504027
