,Cor,Bias,MAE,MSE,RMSE
z,0.9334047263546371,0.059985795270072556,0.291574711653199,0.13501682766664266,0.36744636025771527
a,0.9426911045799806,-0.09798106478630307,0.15147383203022038,0.04556134374433637,0.21345103359866022
b,0.9845869522864343,0.11254730293946634,0.16267333199662742,0.06858207637198227,0.26188179847401055
p,0.9606705195621478,-0.006682129102087214,0.05887330068333617,0.007183816058233378,0.08475739530113804
