,Cor,Bias,MAE,MSE,RMSE
z,0.9592003168689034,0.020952121316424783,0.21073493642600802,0.08056524576360796,0.28384017644373033
a,-0.6986666184812639,0.04270316258668768,0.8423108592841129,1.1626435260927912,1.0782594892199147
b,0.47794839861220845,0.11980164868557562,0.5658387949882152,0.565362480671421,0.7519058988140876
