,Cor,Bias,MAE,MSE,RMSE
z,0.9629215275993458,-0.11694776149708294,0.26007671449113834,0.10417971414202257,0.3227688246129458
a,0.8451284828247756,0.08003883003739179,0.2218958357742444,0.07915870889212626,0.28135157524372645
b,0.907701311928908,-0.15214330797588102,0.3138134152268687,0.18863076150167477,0.43431643015395444
p,0.9542596540603933,0.004515205263335544,0.059009048539044,0.0060618077107652485,0.07785761177152334
