,Cor,Bias,MAE,MSE,RMSE
z,0.9617135995354855,0.04644968660912313,0.23454221478864473,0.08544989403382597,0.2923181383934736
a,0.9557688327833953,-0.03573433517561409,0.09976371481583785,0.024291881286442545,0.15585852971987946
b,0.990419480912861,0.10221429287425247,0.1373321565671549,0.03303663288606658,0.18175982197962942
p,0.9766958771578653,-0.006205009343699174,0.0443480057934667,0.0038948510928518624,0.06240874211880786
