,Cor,Bias,MAE,MSE,RMSE
z,0.947452448166287,0.013844440137466704,0.23491778604429048,0.08293920323147194,0.28799167215645655
a,-0.06831495221861507,0.5195651940210056,0.7547566870389311,0.8333685967526115,0.9128902435411452
b,0.330655091093646,0.2299603822641424,0.8360482376500199,1.2398392112949963,1.113480673965649
