,Cor,Bias,MAE,MSE,RMSE
z,0.9116885455825623,-0.0750699285467746,0.31281122047120785,0.15341457123941696,0.39168172186025857
a,-0.2466290084910468,-0.07576351991202632,0.6108020377578185,0.5669854074150954,0.7529843341100102
b,0.8227898293645788,-0.07946807091428962,0.42207519969496227,0.30234773059568204,0.5498615558444526
