-2.883765101432800293e-01,-6.118378639221191406e-01,2.656364440917968750e-01
7.514222860336303711e-01,9.252548217773437500e-02,2.298512458801269531e-01
-1.894757747650146484e-01,4.910316467285156250e-01,-4.823579788208007812e-01
-1.316832184791564941e+00,-1.471650123596191406e+00,-2.773222923278808594e-01
-3.648493885993957520e-01,2.331018447875976562e-02,-3.168606758117675781e-01
1.262047171592712402e+00,8.329200744628906250e-01,-4.069070816040039062e-01
-1.180756926536560059e+00,5.545911788940429688e-01,-1.774082660675048828e+00
4.264213740825653076e-01,-1.422175407409667969e+00,1.401903152465820312e+00
8.332549929618835449e-01,5.336518287658691406e-01,-2.431197166442871094e-01
1.160084724426269531e+00,6.474537849426269531e-01,-6.673383712768554688e-02
-2.223758101463317871e-01,5.250005722045898438e-01,-5.514392852783203125e-01
3.322116285562515259e-02,4.765682220458984375e-01,-4.800806045532226562e-01
2.107121467590332031e+00,-2.809376716613769531e-01,7.871708869934082031e-01
1.399890780448913574e+00,4.229941368103027344e-01,1.493573188781738281e-01
1.936851859092712402e+00,-1.130523681640625000e-01,6.404223442077636719e-01
2.596569955348968506e-01,1.730537414550781250e-01,-2.316856384277343750e-02
1.273881047964096069e-01,5.375013351440429688e-01,-4.944777488708496094e-01
-9.537061452865600586e-01,3.110895156860351562e-01,-1.289874076843261719e+00
-3.304136693477630615e-01,8.912339210510253906e-01,-1.085782527923583984e+00
6.605712771415710449e-01,-3.421087265014648438e-01,4.755306243896484375e-01
-9.984633922576904297e-01,-1.462199211120605469e+00,1.129722595214843750e-01
1.858116269111633301e+00,-6.509690284729003906e-01,1.030125141143798828e+00
-8.463384509086608887e-01,4.851555824279785156e-01,-1.298825025558471680e+00
4.409767389297485352e-01,-9.033107757568359375e-02,4.443855285644531250e-01
1.114859461784362793e+00,-2.488837242126464844e-01,7.359623908996582031e-01
-2.818638086318969727e-01,-9.453992843627929688e-01,5.838146209716796875e-01
6.281346082687377930e-01,1.013283729553222656e+00,-6.627273559570312500e-01
3.202068507671356201e-01,-9.413576126098632812e-02,2.281150817871093750e-01
2.958165109157562256e-01,3.919615745544433594e-01,8.530616760253906250e-03
2.996747493743896484e-01,5.715165138244628906e-01,-1.400232315063476562e-01
-5.969010591506958008e-01,-1.526087760925292969e+00,6.676187515258789062e-01
4.463388323783874512e-01,-3.718652725219726562e-01,6.730413436889648438e-01
-1.096672773361206055e+00,-1.049765110015869141e+00,-3.491144180297851562e-01
1.471092700958251953e+00,-5.226297378540039062e-01,9.827775955200195312e-01
1.034490108489990234e+00,1.202530860900878906e+00,-8.469810485839843750e-01
1.338350534439086914e+00,9.330410957336425781e-01,-5.131592750549316406e-01
1.640474796295166016e+00,1.422338485717773438e-01,4.166111946105957031e-01
-1.996980905532836914e-01,-8.784999847412109375e-01,6.315145492553710938e-01
5.558519959449768066e-01,-1.429731845855712891e+00,1.357985496520996094e+00
-8.565685749053955078e-01,6.016778945922851562e-02,-9.619970321655273438e-01
-1.825311034917831421e-01,-5.122709274291992188e-01,3.516983985900878906e-01
3.565420806407928467e-01,7.670865058898925781e-01,-5.500392913818359375e-01
-5.583857893943786621e-01,-1.213881015777587891e+00,4.589371681213378906e-01
-1.179631829261779785e+00,-1.386514186859130859e+00,-1.758131980895996094e-01
2.675077021121978760e-01,-1.034294128417968750e+00,1.030807018280029297e+00
5.411163568496704102e-01,-1.701951026916503906e-01,4.935960769653320312e-01
-3.660748898983001709e-01,1.308205127716064453e+00,-1.621911287307739258e+00
-2.573379874229431152e-01,8.499402999877929688e-01,-8.624677658081054688e-01
4.213796854019165039e-01,-4.144663810729980469e-01,6.042356491088867188e-01
-1.083898186683654785e+00,-1.411257743835449219e+00,-3.575754165649414062e-02
-4.381448030471801758e-01,-3.340139389038085938e-01,-1.145505905151367188e-01
9.852182120084762573e-03,6.828522682189941406e-01,-8.803973197937011719e-01
-1.820404082536697388e-02,-5.884552001953125000e-01,6.198358535766601562e-01
1.072363018989562988e+00,3.720526695251464844e-01,2.090091705322265625e-01
1.749988198280334473e+00,-7.636971473693847656e-01,1.194106578826904297e+00
-1.085651993751525879e+00,9.648132324218750000e-01,-1.992640972137451172e+00
1.498575448989868164e+00,2.672019004821777344e-01,1.644248962402343750e-01
9.067904353141784668e-01,2.657794952392578125e-02,4.573822021484375000e-01
-1.226516723632812500e+00,-1.207088947296142578e+00,-3.820400238037109375e-01
-6.331963539123535156e-01,2.671499252319335938e-01,-8.529810905456542969e-01
-1.198515057563781738e+00,9.393692016601562500e-01,-2.112826585769653320e+00
-5.367357283830642700e-02,-1.561136245727539062e-01,2.198181152343750000e-01
-1.371025085449218750e+00,2.250370979309082031e-01,-1.740872144699096680e+00
2.359149456024169922e+00,-5.999188423156738281e-01,1.064722537994384766e+00
8.524509668350219727e-01,1.941390037536621094e-01,3.050293922424316406e-01
4.327487647533416748e-01,1.242068290710449219e+00,-1.097418069839477539e+00
1.104903578758239746e+00,2.387394905090332031e-01,3.099379539489746094e-01
-1.486030817031860352e-01,1.228178501129150391e+00,-1.060460329055786133e+00
5.325006246566772461e-01,-6.580004692077636719e-01,8.761048316955566406e-01
-6.787461042404174805e-01,7.278661727905273438e-01,-1.288944721221923828e+00
-1.748626947402954102e+00,3.190631866455078125e-01,-2.271787643432617188e+00
1.339499592781066895e+00,1.165886402130126953e+00,-4.807343482971191406e-01
4.201884269714355469e-01,-1.910066604614257812e-01,5.232682228088378906e-01
-8.441075086593627930e-01,3.895592689514160156e-01,-1.217392444610595703e+00
-1.380118131637573242e+00,-7.243094444274902344e-01,-9.712557792663574219e-01
4.215113818645477295e-01,8.793525695800781250e-01,-5.093026161193847656e-01
-1.216997385025024414e+00,3.609108924865722656e-01,-1.660062789916992188e+00
2.359149456024169922e+00,-5.999188423156738281e-01,1.064722537994384766e+00
-1.282127380371093750e+00,-2.336163520812988281e-01,-1.252406358718872070e+00
-1.532770842313766479e-01,7.571744918823242188e-02,-9.543800354003906250e-02
-9.736952781677246094e-01,-1.372218132019042969e+00,6.991624832153320312e-02
-1.688426584005355835e-01,-1.141328811645507812e-01,4.128217697143554688e-02
4.548186957836151123e-01,1.366128921508789062e+00,-1.064072847366333008e+00
4.052675664424896240e-01,2.460918426513671875e-01,-1.712036132812500000e-02
-6.162131428718566895e-01,9.326415061950683594e-01,-1.445032596588134766e+00
-8.767845630645751953e-01,8.199615478515625000e-01,-1.612322807312011719e+00
