,Cor,Bias,MAE,MSE,RMSE
z,0.9545200830275329,0.09521029621266504,0.2334821382533051,0.09921536985302078,0.3149847136815067
a,0.471956982989994,-0.3213404493843529,0.41835939263813127,0.304598776672383,0.5519046807849912
b,0.787304483093459,0.3284352713989626,0.3573587504398127,0.2974369642205063,0.5453778178662076
