,Cor,Bias,MAE,MSE,RMSE
z,0.9611903301017323,0.10239877822241583,0.23522619081806562,0.0871381535416029,0.29519172336229704
a,0.9623228346767018,-0.06449239685283158,0.10442600796929392,0.021517090028589873,0.14668704792376822
b,0.9857582477466926,0.0402529039137718,0.12598184314558078,0.0370372686413261,0.19245069145452842
p,0.977099447084559,0.013628215699434409,0.04493275103934695,0.003998594913562514,0.06323444404406917
