,Cor,Bias,MAE,MSE,RMSE
z,0.9690709476062277,-0.10903202229570544,0.23395546585399468,0.08212230901256282,0.2865699024890137
a,0.680286574297281,0.07046960967295303,0.36303351335971973,0.22073767669924074,0.469827283902543
b,0.8699843319272135,-0.057790216781173735,0.3157264520925762,0.2015324460609792,0.44892365281969626
p,0.94480736233346,-0.006447997794700783,0.06689631756192164,0.007776497897632559,0.08818445383191166
